dataset,model,library,approximator,budget,method,seed_count,runtime_median,runtime_q25,runtime_q75,relative_mae_median,relative_mae_q25,relative_mae_q75,rho_median,rho_q25,rho_q75,sign_agreement_median
covertype,random_forest,shapiq,permutation,2048.0,shapiq / permutation,10,259.3836,256.794125,266.119775,0.11966311762013657,0.11263095769697434,0.13159524770416856,0.967832167832168,0.960839160839161,0.9756993006993009,0.9541666666666666
diabetes_130,decision_tree,dalex,permutation,128.0,dalex / permutation,10,0.92345,0.91855,0.93435,0.48989120226562766,0.4831406326534561,0.5625510184825582,0.8152024226574921,0.807358022524418,0.823841496245817,0.8812755871579401
diabetes_130,decision_tree,dalex,permutation,512.0,dalex / permutation,10,3.4981999999999998,3.469125,3.5105500000000003,0.2323615046884697,0.18795453609914428,0.25869067436390325,0.9471864026760881,0.9344129896080251,0.9512627710683711,0.9480509745127437
diabetes_130,decision_tree,dalex,permutation,2048.0,dalex / permutation,10,13.981,13.893725,14.156375,0.13005551778469643,0.11359366220305046,0.1574066151144185,0.9684415278625005,0.9516142600715779,0.9715461686552043,0.9583333333333333
diabetes_130,decision_tree,lightshap,kernel,128.0,lightshap / kernel,10,3.09045,3.066925,3.1100000000000003,0.08180745754111413,0.07342747221046539,0.09133193393781261,0.9691432800998765,0.9671328671328672,0.9776223776223776,0.9280172413793104
diabetes_130,decision_tree,lightshap,kernel,512.0,lightshap / kernel,10,11.9523,11.6138,12.33155,0.0444330491980833,0.03942598968629,0.0526027387038714,0.9874990041297417,0.9861888111888113,0.9907342657342658,0.95
diabetes_130,decision_tree,lightshap,kernel,2048.0,lightshap / kernel,10,39.23965,30.539925,40.55675,0.028440868534540156,0.027299487826280257,0.030834727911007945,0.9920444586751962,0.990909090909091,0.9946240110589055,0.9625
diabetes_130,decision_tree,lightshap,permutation,128.0,lightshap / permutation,10,2.97205,2.9465000000000003,2.992825,0.07006595029316831,0.06610171696688302,0.07393592642655003,0.9826038992346369,0.9772289827072809,0.9873174374935478,0.9666666666666667
diabetes_130,decision_tree,lightshap,permutation,512.0,lightshap / permutation,10,11.4727,11.05365,11.82635,0.03511562938543482,0.03355902211703543,0.04510706224197571,0.9922202031767996,0.9894618421372311,0.9947105808630201,0.9833333333333333
diabetes_130,decision_tree,lightshap,permutation,2048.0,lightshap / permutation,10,37.27695,29.157225,38.686049999999994,0.02350926525404687,0.021555411470149537,0.024705650334331777,0.9944921644780476,0.9935723020296198,0.9971590526373509,0.9874293785310735
diabetes_130,decision_tree,shap,kernel,128.0,shap / kernel,10,0.04915,0.04875,0.04965,0.32883770867389783,0.3109677750900447,0.3527972862624266,0.8588454501828124,0.8471075260221825,0.865713648695535,0.8838775510204082
diabetes_130,decision_tree,shap,kernel,512.0,shap / kernel,10,0.1077,0.1071,0.1085,0.14057450613612635,0.1283809880107423,0.15386071242540694,0.9439555021656891,0.9387930333819263,0.9464970210632351,0.925
diabetes_130,decision_tree,shap,kernel,2048.0,shap / kernel,10,0.41595000000000004,0.41395,0.417975,0.04938349614232244,0.047109339932323205,0.05366704130255276,0.9830137666957844,0.9744323174586397,0.9861218540911012,0.995
diabetes_130,decision_tree,shap,permutation,128.0,shap / permutation,10,0.046,0.0458,0.046275,0.3533178757157278,0.3348520610826815,0.38076732475058606,0.8675670385501068,0.8319783260881967,0.8910124368762918,0.8817791005291005
diabetes_130,decision_tree,shap,permutation,512.0,shap / permutation,10,0.157,0.156825,0.15885,0.18175354685489864,0.16067578913112934,0.19429557980810452,0.9451876345149364,0.9407774740928428,0.9524409640731444,0.9370056497175141
diabetes_130,decision_tree,shap,permutation,2048.0,shap / permutation,10,0.6116,0.609675,0.61585,0.09261290772734287,0.08066292091296026,0.1046389482991051,0.9731627269095584,0.9672175985517637,0.9798951048951051,0.9609735786206375
diabetes_130,decision_tree,shapiq,kernel,128.0,shapiq / kernel,10,0.48895,0.488275,0.49285,0.546286150523164,0.5360851037825002,0.5537897074104045,0.7454545454545456,0.7027516962558494,0.7793706293706295,0.7625
diabetes_130,decision_tree,shapiq,kernel,512.0,shapiq / kernel,10,0.6256999999999999,0.6198,0.63105,0.24274715128279512,0.21825804461367862,0.26142650441708154,0.9066433566433569,0.8947552447552448,0.9164541747425966,0.8416666666666667
diabetes_130,decision_tree,shapiq,kernel,2048.0,shapiq / kernel,10,1.3069,1.3019,1.310525,0.07561137308980764,0.07344338237512488,0.07913299988302612,0.9691340868320942,0.9597902097902098,0.98006993006993,0.9333333333333333
diabetes_130,decision_tree,shapiq,permutation,128.0,shapiq / permutation,10,2.1502,2.138525,2.180675,0.46395220951432853,0.41040437785632433,0.5152456484200676,0.8504832235712112,0.7743178603355649,0.8865441448987401,0.871082621082621
diabetes_130,decision_tree,shapiq,permutation,512.0,shapiq / permutation,10,5.19885,5.146075,5.268924999999999,0.21646482191281896,0.2136451969174421,0.2359630728348578,0.9444014575692616,0.9398569223505853,0.9534524524887978,0.9409272183449651
diabetes_130,decision_tree,shapiq,permutation,2048.0,shapiq / permutation,10,17.47755,17.278175,17.6535,0.11285529304530446,0.10466236171558799,0.11726433751343043,0.9722876817086545,0.9580818722133312,0.9823426573426575,0.9570744288872512
diabetes_130,gradient_boosting,dalex,permutation,128.0,dalex / permutation,10,2.4341,2.4122,2.4456499999999997,0.1916218568802373,0.17848079827643534,0.2293785687458627,0.9534965034965035,0.9388111888111889,0.9585664335664337,0.9416666666666667
diabetes_130,gradient_boosting,dalex,permutation,512.0,dalex / permutation,10,9.2032,9.1724,9.300175,0.09341463632908278,0.08472713440558471,0.11636153049620371,0.982867132867133,0.975874125874126,0.9865384615384616,0.975
diabetes_130,gradient_boosting,dalex,permutation,2048.0,dalex / permutation,10,36.48585,36.0617,36.77135,0.056273278552908194,0.051185621427749184,0.059928243465057936,0.9905594405594407,0.9902097902097904,0.9931818181818183,0.9875
diabetes_130,gradient_boosting,lightshap,kernel,128.0,lightshap / kernel,10,3.3851,3.3315,3.58745,0.02427618789244062,0.02270355378513624,0.02562286298305815,0.9954545454545456,0.9940559440559442,0.9965034965034967,0.9916666666666667
diabetes_130,gradient_boosting,lightshap,kernel,512.0,lightshap / kernel,10,4.42495,3.65825,4.858750000000001,0.023513850783676286,0.021580835627286077,0.025755335060828784,0.9958041958041959,0.9940559440559442,0.9970279720279721,0.9916666666666667
diabetes_130,gradient_boosting,lightshap,kernel,2048.0,lightshap / kernel,10,4.52195,3.6599500000000003,4.9940750000000005,0.0234603491862811,0.021580835627286077,0.025755335060828784,0.9958041958041959,0.9940559440559442,0.9970279720279721,0.9916666666666667
diabetes_130,gradient_boosting,lightshap,permutation,128.0,lightshap / permutation,10,3.2417,3.182825,3.478575,0.021817000459225792,0.019101743977572326,0.02401281467386355,0.9965034965034966,0.99493006993007,0.997902097902098,0.9916666666666667
diabetes_130,gradient_boosting,lightshap,permutation,512.0,lightshap / permutation,10,4.17985,3.439325,4.56985,0.021511859353103405,0.01879600363578186,0.023485261236499938,0.996853146853147,0.9954545454545455,0.9977272727272729,0.9958333333333333
diabetes_130,gradient_boosting,lightshap,permutation,2048.0,lightshap / permutation,10,4.1827000000000005,3.4439,4.724125,0.021511859353103405,0.01879600363578186,0.023409268580905918,0.996853146853147,0.9954545454545455,0.9977272727272729,0.9958333333333333
diabetes_130,gradient_boosting,shap,kernel,128.0,shap / kernel,10,0.13135,0.1309,0.131775,0.11537463474559267,0.11175455603176279,0.1199075242700248,0.973031264521963,0.9640119862421069,0.9782852130345006,0.985
diabetes_130,gradient_boosting,shap,kernel,512.0,shap / kernel,10,0.35365,0.352025,0.3569,0.06001101356087713,0.05782954408807435,0.06221036165192122,0.9884428468254066,0.9878298861656105,0.9915076501243869,1.0
diabetes_130,gradient_boosting,shap,kernel,2048.0,shap / kernel,10,1.2659,1.2597999999999998,1.2686,0.037185221170561195,0.03636227698229099,0.04012610519079699,0.9956232431258747,0.99544811150879,0.9961486379771284,1.0
diabetes_130,gradient_boosting,shap,permutation,128.0,shap / permutation,10,0.1591,0.157725,0.1626,0.07908039396815986,0.06928265001755447,0.08886380734861973,0.983916083916084,0.9800699300699303,0.9886363636363639,0.975
diabetes_130,gradient_boosting,shap,permutation,512.0,shap / permutation,10,0.5673,0.55765,0.5735250000000001,0.038487691372786195,0.037085952564626226,0.04110492133977757,0.994755244755245,0.9926573426573426,0.9958041958041959,0.9875
diabetes_130,gradient_boosting,shap,permutation,2048.0,shap / permutation,10,2.229,2.186875,2.251975,0.020176055943617592,0.018821657361854024,0.02206963951498723,0.9975524475524478,0.9972027972027973,0.9984265734265735,0.9958333333333333
diabetes_130,gradient_boosting,shapiq,kernel,128.0,shapiq / kernel,10,1.5491000000000001,1.5261500000000001,1.5589,0.22724501985681772,0.2028658504306127,0.2490862826805451,0.9384615384615386,0.9115384615384617,0.9407342657342659,0.9
diabetes_130,gradient_boosting,shapiq,kernel,512.0,shapiq / kernel,10,1.8608,1.8383749999999999,1.8659750000000002,0.09276535013838086,0.08073087031752109,0.10141782773133062,0.9790209790209792,0.9725524475524476,0.9842657342657343,0.95
diabetes_130,gradient_boosting,shapiq,kernel,2048.0,shapiq / kernel,10,3.2378,3.1778250000000003,3.24685,0.029874204035660268,0.02537233285016781,0.036171594275216476,0.9947552447552448,0.9912587412587412,0.9963286713286714,0.9875
diabetes_130,gradient_boosting,shapiq,permutation,128.0,shapiq / permutation,10,7.27745,7.241300000000001,7.318575,0.18914443250400056,0.17137664614804857,0.1941441589635185,0.9520979020979022,0.9456293706293709,0.9557692307692309,0.9583333333333334
diabetes_130,gradient_boosting,shapiq,permutation,512.0,shapiq / permutation,10,17.360300000000002,17.20855,17.51155,0.09841708975314163,0.0870221656670774,0.10830680653841002,0.9804195804195805,0.9746503496503498,0.9825174825174827,0.975
diabetes_130,gradient_boosting,shapiq,permutation,2048.0,shapiq / permutation,10,58.092349999999996,57.387175,58.390325,0.045877973390389945,0.043732076574649247,0.04681439990684884,0.9916083916083916,0.9895104895104897,0.9930069930069931,0.9875
diabetes_130,linear_regularized,dalex,permutation,128.0,dalex / permutation,10,0.8963000000000001,0.883675,0.9059250000000001,1.1143601118827657e-14,8.33242848774064e-15,1.406792708713363e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,dalex,permutation,512.0,dalex / permutation,10,3.391,3.333475,3.4161,1.1170343455212597e-14,8.284380667414747e-15,1.3950833522666286e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,dalex,permutation,2048.0,dalex / permutation,10,13.46745,13.347825,13.5332,1.1126609432321563e-14,8.342566675970763e-15,1.3951755353217452e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,lightshap,kernel,128.0,lightshap / kernel,10,0.0503,0.04985,0.051074999999999995,1.2769910439637746e-14,1.0686500213779736e-14,1.571543571052274e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,lightshap,kernel,512.0,lightshap / kernel,10,0.04925,0.0487,0.049725,1.2769910439637746e-14,1.0686500213779736e-14,1.571543571052274e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,lightshap,kernel,2048.0,lightshap / kernel,10,0.04955,0.048925,0.05015,1.2769910439637746e-14,1.0686500213779736e-14,1.571543571052274e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,lightshap,permutation,128.0,lightshap / permutation,10,0.0694,0.0693,0.07055,1.1329704670003069e-14,8.815413171658823e-15,1.4318248036292122e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,lightshap,permutation,512.0,lightshap / permutation,10,0.06995000000000001,0.068925,0.07035,1.1329704670003069e-14,8.815413171658823e-15,1.4318248036292122e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,lightshap,permutation,2048.0,lightshap / permutation,10,0.0697,0.068725,0.070425,1.1329704670003069e-14,8.815413171658823e-15,1.4318248036292122e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shap,kernel,128.0,shap / kernel,10,0.04875,0.048525,0.048875,0.024095098713633575,0.022677442835157845,0.02507672226715304,0.9950978482746209,0.9939594927635711,0.9963237695942129,1.0
diabetes_130,linear_regularized,shap,kernel,512.0,shap / kernel,10,0.12865,0.12805,0.13035,0.021012143852892427,0.020271519487281953,0.024444181044660007,0.9973745592967205,0.9966740328283823,0.9982502173821434,1.0
diabetes_130,linear_regularized,shap,kernel,2048.0,shap / kernel,10,0.49375,0.4916,0.49815,0.02003427784934516,0.019025819685176866,0.02173272978880718,0.9982502173821434,0.9982502173821434,0.9982502173821434,1.0
diabetes_130,linear_regularized,shap,permutation,128.0,shap / permutation,10,0.05545,0.055025000000000004,0.056225000000000004,1.0766836197133538e-14,8.386602286324955e-15,1.4347937731604578e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shap,permutation,512.0,shap / permutation,10,0.1599,0.158925,0.1622,9.891732362717405e-15,7.835492728491449e-15,1.2695015923585245e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shap,permutation,2048.0,shap / permutation,10,0.60915,0.60315,0.616275,9.529738219575414e-15,7.570561404056865e-15,1.2405654623163544e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shapiq,kernel,128.0,shapiq / kernel,10,0.52455,0.5166000000000001,0.5284,1.3382679494938094e-07,1.2085043066309262e-07,1.5744314051743728e-07,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shapiq,kernel,512.0,shapiq / kernel,10,0.6476500000000001,0.639775,0.651775,2.399011754839854e-07,2.2371019673990793e-07,2.741227336722493e-07,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shapiq,kernel,2048.0,shapiq / kernel,10,1.283,1.268025,1.319525,3.362110271120346e-07,2.984969666867067e-07,4.08510433774653e-07,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shapiq,permutation,128.0,shapiq / permutation,10,2.30925,2.29135,2.340975,1.1251729977052425e-14,8.522648441235034e-15,1.4368643403132924e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shapiq,permutation,512.0,shapiq / permutation,10,5.65185,5.56915,5.677149999999999,1.0651551781105865e-14,8.137101910062763e-15,1.3541291762552068e-14,1.0,1.0,1.0,1.0
diabetes_130,linear_regularized,shapiq,permutation,2048.0,shapiq / permutation,10,18.83535,18.70225,18.95475,1.0638736201159407e-14,8.313714306075538e-15,1.3573958913089376e-14,1.0,1.0,1.0,1.0
diabetes_130,random_forest,dalex,permutation,128.0,dalex / permutation,10,9.9876,9.8331,10.1093,0.3620859486031142,0.2884020519710125,0.40670692751037074,0.9031468531468533,0.8744755244755247,0.9206293706293708,0.8916666666666667
diabetes_130,random_forest,dalex,permutation,512.0,dalex / permutation,10,38.58485,37.999125,38.85695,0.18259053860948116,0.16015620025590532,0.20109312787283845,0.95979020979021,0.9503496503496504,0.967832167832168,0.9416666666666667
diabetes_130,random_forest,dalex,permutation,2048.0,dalex / permutation,10,152.32405,149.70057500000001,153.22342500000002,0.10038019522957245,0.08867347651265327,0.11611730626734923,0.9818181818181819,0.9804195804195807,0.984965034965035,0.9666666666666667
diabetes_130,random_forest,lightshap,kernel,128.0,lightshap / kernel,10,15.50225,14.200975,15.8702,0.03396042997082258,0.03248441761722108,0.036464544178573144,0.9947552447552448,0.9937062937062937,0.9956293706293707,0.9958333333333333
diabetes_130,random_forest,lightshap,kernel,512.0,lightshap / kernel,10,29.420450000000002,27.5671,46.4884,0.02646158269253849,0.02508486065412014,0.028261212986236614,0.9951048951048952,0.9944055944055943,0.9956293706293707,0.9916666666666667
diabetes_130,random_forest,lightshap,kernel,2048.0,lightshap / kernel,10,42.878699999999995,32.156325,55.3807,0.025483586725433004,0.023626812151398842,0.02720993727913487,0.9954545454545456,0.9945804195804197,0.9965034965034965,0.9958333333333333
diabetes_130,random_forest,lightshap,permutation,128.0,lightshap / permutation,10,14.71875,13.462625,15.13935,0.03130256652780257,0.029415585599750525,0.03353910678834386,0.9954545454545456,0.993881118881119,0.9958041958041959,0.9916666666666667
diabetes_130,random_forest,lightshap,permutation,512.0,lightshap / permutation,10,27.844700000000003,25.97175,44.0338,0.023441790308618052,0.021870613153356446,0.025693903525509567,0.9965034965034966,0.9959790209790211,0.997027972027972,0.9916666666666667
diabetes_130,random_forest,lightshap,permutation,2048.0,lightshap / permutation,10,40.31745,30.383425000000003,52.603025,0.02317160779648955,0.02058498301143543,0.025056947106615927,0.9965034965034967,0.9965034965034965,0.9972027972027973,0.9916666666666667
diabetes_130,random_forest,shap,kernel,128.0,shap / kernel,10,0.4157,0.40800000000000003,0.419425,0.31696443171621735,0.2793786194076026,0.35377486299451144,0.8966738794730833,0.8795109809987939,0.9164637522036415,0.93
diabetes_130,random_forest,shap,kernel,512.0,shap / kernel,10,1.1188500000000001,1.0818249999999998,1.136625,0.143720625560909,0.12834199195045784,0.15078750244961175,0.9690032373290174,0.9653254733702412,0.973031264521963,0.985
diabetes_130,random_forest,shap,kernel,2048.0,shap / kernel,10,4.0975,3.9074,4.105875,0.06570989193722629,0.0634530805317566,0.07034927053074644,0.9903692946133371,0.9892309391022872,0.9922081765927253,1.0
diabetes_130,random_forest,shap,permutation,128.0,shap / permutation,10,0.66345,0.6524749999999999,0.667375,0.1409621975231572,0.13506036747213018,0.1547209393308798,0.9639860139860141,0.960839160839161,0.9729020979020979,0.9541666666666666
diabetes_130,random_forest,shap,permutation,512.0,shap / permutation,10,2.35345,2.318125,2.3779250000000003,0.07241953699888515,0.07085788335078064,0.08084179706393203,0.9881118881118882,0.9851398601398602,0.9900349650349652,0.975
diabetes_130,random_forest,shap,permutation,2048.0,shap / permutation,10,9.249600000000001,9.086775,9.309025,0.03663574284164843,0.03308330223773529,0.04069591843636275,0.9951048951048952,0.9928321678321679,0.9956293706293707,0.9958333333333333
diabetes_130,random_forest,shapiq,kernel,128.0,shapiq / kernel,10,6.77755,6.63555,6.8428249999999995,0.6953014600253535,0.6524463378075191,0.7038350098852082,0.7108391608391609,0.6907342657342659,0.7291958041958042,0.7833333333333334
diabetes_130,random_forest,shapiq,kernel,512.0,shapiq / kernel,10,7.8365,7.71625,7.8501,0.3151598807306266,0.2909777819980719,0.33112337875213804,0.9108391608391608,0.8996503496503497,0.9243006993006995,0.9
diabetes_130,random_forest,shapiq,kernel,2048.0,shapiq / kernel,10,12.0091,11.7602,12.08115,0.1007162045304894,0.09598576994709401,0.11046131757276656,0.9762237762237763,0.9704545454545455,0.9795454545454547,0.9541666666666666
diabetes_130,random_forest,shapiq,permutation,128.0,shapiq / permutation,10,31.5168,30.951225,31.6799,0.37738512056578866,0.32941565270527096,0.39691556812286866,0.8783216783216784,0.8736013986013986,0.8945804195804198,0.8875
diabetes_130,random_forest,shapiq,permutation,512.0,shapiq / permutation,10,76.49295000000001,74.559775,76.99577500000001,0.1853241723380349,0.17879483099298377,0.1885714820726298,0.9587412587412587,0.9552447552447554,0.9643356643356645,0.9416666666666667
diabetes_130,random_forest,shapiq,permutation,2048.0,shapiq / permutation,10,256.38595,250.46767499999999,257.257675,0.08812782268010305,0.0851176869048839,0.09218678708464678,0.9832167832167833,0.9818181818181819,0.9867132867132868,0.975
gisette,decision_tree,dalex,permutation,128.0,dalex / permutation,10,0.96995,0.9606250000000001,0.979825,0.370400432615164,0.3479096496073294,0.47237947510592165,0.8566433566433567,0.8333916083916085,0.9027345354893224,0.8643970408676291
gisette,decision_tree,dalex,permutation,512.0,dalex / permutation,10,3.67185,3.6584250000000003,3.703675,0.19735248816438233,0.17133762401973196,0.24154259951446355,0.9577762728713866,0.9430069930069932,0.9607932711778987,0.925
gisette,decision_tree,dalex,permutation,2048.0,dalex / permutation,10,14.530750000000001,14.45,14.54195,0.10781032581899364,0.09924972004087455,0.1288295738339724,0.9758741258741259,0.9713286713286713,0.9811188811188813,0.9666666666666667
gisette,decision_tree,lightshap,kernel,128.0,lightshap / kernel,10,1.85015,1.8260750000000001,1.86945,0.07097308488065313,0.06382769190486298,0.08173117931288833,0.9849650349650351,0.9804195804195803,0.988811188811189,0.95
gisette,decision_tree,lightshap,kernel,512.0,lightshap / kernel,10,6.839700000000001,6.384675,7.024675,0.03536530419602753,0.03257052372576354,0.039524648656481295,0.9944055944055945,0.9937062937062938,0.9956293706293707,0.9833333333333333
gisette,decision_tree,lightshap,kernel,2048.0,lightshap / kernel,10,16.23215,12.909524999999999,17.2997,0.02615070939269032,0.025135375124515667,0.028329732376410413,0.9958041958041959,0.9937062937062938,0.9965034965034967,0.9833333333333333
gisette,decision_tree,lightshap,permutation,128.0,lightshap / permutation,10,1.7041499999999998,1.695275,1.7379,0.053214007934371685,0.05028582309194532,0.06342162325235386,0.9888111888111888,0.9854895104895105,0.9926573426573426,0.9833333333333333
gisette,decision_tree,lightshap,permutation,512.0,lightshap / permutation,10,6.33935,6.0472,6.514025,0.029629524822171224,0.028025963361373175,0.032993803236027824,0.9958041958041959,0.993881118881119,0.9972027972027974,0.9916666666666667
gisette,decision_tree,lightshap,permutation,2048.0,lightshap / permutation,10,14.8267,11.701500000000001,15.72325,0.023139398425202976,0.0220714677132442,0.025693757751100728,0.9958041958041959,0.993881118881119,0.9984265734265735,1.0
gisette,decision_tree,shap,kernel,128.0,shap / kernel,10,0.04925,0.04895,0.049749999999999996,0.32177136754526303,0.2920236143306918,0.33626854062520894,0.8663761097174498,0.8537666332873595,0.8809995997440129,0.885
gisette,decision_tree,shap,kernel,512.0,shap / kernel,10,0.10735,0.10654999999999999,0.110775,0.14524264922990163,0.13348079386916006,0.1597740505492991,0.9590207351551963,0.9549927079622507,0.9655881707958681,0.965
gisette,decision_tree,shap,kernel,2048.0,shap / kernel,10,0.41205,0.406925,0.412825,0.050618931067280465,0.048163599806013174,0.056587801555478504,0.9887931100595757,0.9856407409520532,0.9914200843158447,1.0
gisette,decision_tree,shap,permutation,128.0,shap / permutation,10,0.046,0.045625,0.04625,0.31207263033672344,0.293161618913284,0.3206543445636453,0.8854372622184501,0.8773542409137309,0.9055944055944057,0.8846547314578005
gisette,decision_tree,shap,permutation,512.0,shap / permutation,10,0.15655,0.15560000000000002,0.15785,0.1640132042493782,0.14225532363481339,0.17333244094701095,0.9603934409753543,0.9496503496503499,0.9625874125874128,0.9497899159663865
gisette,decision_tree,shap,permutation,2048.0,shap / permutation,10,0.61095,0.6057750000000001,0.617625,0.08250002215151375,0.07028805275537749,0.09257954469396472,0.9797202797202798,0.9765713581552603,0.9826923076923078,0.9708333333333333
gisette,decision_tree,shapiq,kernel,128.0,shapiq / kernel,10,0.49475,0.49275,0.5009,0.5851239659225177,0.549668656916398,0.6196377440255534,0.7349650349650351,0.7152097902097903,0.7842657342657344,0.7583333333333333
gisette,decision_tree,shapiq,kernel,512.0,shapiq / kernel,10,0.6293,0.6275999999999999,0.639075,0.26137646813303783,0.23974730949915993,0.3000263654014431,0.911888111888112,0.8994755244755245,0.921853146853147,0.8708333333333333
gisette,decision_tree,shapiq,kernel,2048.0,shapiq / kernel,10,1.317,1.312375,1.337075,0.08462890340284773,0.07530659058628164,0.0887099484552385,0.9790209790209792,0.9762237762237762,0.9816433566433568,0.9375
gisette,decision_tree,shapiq,permutation,128.0,shapiq / permutation,10,2.16755,2.154375,2.1948999999999996,0.4119324210095718,0.3903844059423388,0.440419930437348,0.8695804195804198,0.8639860139860142,0.8826661070132973,0.8666666666666667
gisette,decision_tree,shapiq,permutation,512.0,shapiq / permutation,10,5.21565,5.188525,5.24145,0.21857823355775075,0.2013897956639523,0.2299983965702168,0.951048951048951,0.9414335664335665,0.9639860139860141,0.9370056497175141
gisette,decision_tree,shapiq,permutation,2048.0,shapiq / permutation,10,17.6319,17.5135,17.719025000000002,0.10463888003805308,0.09848788800298358,0.10797705481238279,0.9786713286713289,0.9713286713286714,0.9819930069930072,0.9666666666666667
gisette,gradient_boosting,dalex,permutation,128.0,dalex / permutation,10,2.48635,2.471025,2.50055,0.172603928484015,0.12495563781886826,0.1924374970777242,0.961888111888112,0.9513986013986016,0.9653846153846155,0.9416666666666667
gisette,gradient_boosting,dalex,permutation,512.0,dalex / permutation,10,9.5319,9.488925,9.5881,0.0763116854328765,0.07437169794003295,0.10503230785729596,0.9846153846153847,0.980769230769231,0.9867132867132868,0.975
gisette,gradient_boosting,dalex,permutation,2048.0,dalex / permutation,10,37.96275,37.733225,38.326625,0.0450981723479692,0.03761934433111325,0.05381162958681379,0.9912587412587412,0.9882867132867135,0.9937062937062937,0.9916666666666667
gisette,gradient_boosting,lightshap,kernel,128.0,lightshap / kernel,10,1.92145,1.5498500000000002,1.989625,0.02647429172963689,0.025062175605092486,0.03160441549634381,0.9947552447552448,0.993881118881119,0.9951048951048952,0.9875
gisette,gradient_boosting,lightshap,kernel,512.0,lightshap / kernel,10,1.93335,1.5494750000000002,2.024525,0.026487546074518416,0.025062175605092486,0.03161918168965136,0.9947552447552448,0.993881118881119,0.9951048951048952,0.9875
gisette,gradient_boosting,lightshap,kernel,2048.0,lightshap / kernel,10,1.9316,1.5517750000000001,2.052225,0.026487546074518416,0.025062175605092486,0.03161918168965136,0.9947552447552448,0.993881118881119,0.9951048951048952,0.9875
gisette,gradient_boosting,lightshap,permutation,128.0,lightshap / permutation,10,1.8205,1.4597,1.8739,0.02414142422121745,0.02356292325686149,0.027249956712895217,0.9951048951048952,0.9933566433566434,0.9965034965034967,0.9916666666666667
gisette,gradient_boosting,lightshap,permutation,512.0,lightshap / permutation,10,1.79385,1.4596,1.906325,0.024048901667860237,0.02355507486156989,0.027259242280176465,0.9951048951048952,0.9933566433566434,0.9965034965034967,0.9916666666666667
gisette,gradient_boosting,lightshap,permutation,2048.0,lightshap / permutation,10,1.7927,1.461025,1.904325,0.024048901667860237,0.02355507486156989,0.027259242280176465,0.9951048951048952,0.9933566433566434,0.9965034965034967,0.9916666666666667
gisette,gradient_boosting,shap,kernel,128.0,shap / kernel,10,0.1236,0.12237500000000001,0.124375,0.14407112655377768,0.13690176163110795,0.14567773621994154,0.9704042902656944,0.9613850119858379,0.9751328439269781,0.99
gisette,gradient_boosting,shap,kernel,512.0,shap / kernel,10,0.31445,0.311525,0.3174,0.07603294663600423,0.06883356310614329,0.08243260766398704,0.9873920571228991,0.9830137666957846,0.9915076501243869,1.0
gisette,gradient_boosting,shap,kernel,2048.0,shap / kernel,10,1.13185,1.11785,1.152,0.04434743539091342,0.042568763595376494,0.04671273088156027,0.9942221901891979,0.9930838346781482,0.9952729798917055,1.0
gisette,gradient_boosting,shap,permutation,128.0,shap / permutation,10,0.14795,0.14745,0.149675,0.07047609677006991,0.06749109598055719,0.07451062309116221,0.9881118881118881,0.9861888111888113,0.990909090909091,0.9833333333333333
gisette,gradient_boosting,shap,permutation,512.0,shap / permutation,10,0.52675,0.5241,0.5309,0.03572081876046784,0.03128110992041908,0.03904070301835348,0.9940559440559442,0.9917832167832168,0.9951048951048952,0.9916666666666667
gisette,gradient_boosting,shap,permutation,2048.0,shap / permutation,10,2.069,2.0568750000000002,2.0881000000000003,0.016884650183225637,0.016531390106258814,0.018498859151230028,0.996853146853147,0.9958041958041959,0.9977272727272729,0.9958333333333333
gisette,gradient_boosting,shapiq,kernel,128.0,shapiq / kernel,10,1.55315,1.536375,1.561975,0.2998102099828228,0.2720267963854078,0.3130930891705368,0.904895104895105,0.8786713286713288,0.9150349650349652,0.8916666666666667
gisette,gradient_boosting,shapiq,kernel,512.0,shapiq / kernel,10,1.8221500000000002,1.8066749999999998,1.836925,0.12359024129832154,0.1172704625907591,0.13532581431655888,0.9667832167832169,0.9582167832167834,0.9718531468531469,0.9375
gisette,gradient_boosting,shapiq,kernel,2048.0,shapiq / kernel,10,3.11865,3.07425,3.164,0.03839484461951466,0.03626316255466531,0.03914742093951054,0.9916083916083916,0.9905594405594407,0.993006993006993,0.9916666666666667
